Timestamp,Link,Name,OS,Mountain,Select TT Challenge.10,Enter time as (sec).(mil) EX: 62.69.10,Select HS Challenge.10,Enter score as just a number.10,Challenge Type.9,Was WR,Unnamed: 69,challenge name,type,score,chaltype
2022-02-22 9:19:58,https://drive.google.com/open?id=1ZcA9RFkR4CGznhAJERoEDVwmQZ0rReC1,Jamiemac,Android,Elnakka,,,,,,FALSE,,Overshooting,High score,61.0,Single Drop
2022-02-22 9:46:41,https://drive.google.com/open?id=1BbpJrnTaYKAvUll9oPHHa7cMTdNDcqTf,Caard,iOS,Elnakka,,,,,,TRUE,,The Yards,High score,62.8,Long Jump
2022-03-04 12:24:44,https://drive.google.com/open?id=1zXf55c21rBr1CizQgFdtBL0KewZ_poCv,Avel,iOS,Elnakka,,,,,,TRUE,,Ellnau Shoulder Track,Time trial,29.73,Race
2022-03-07 12:43:33,https://drive.google.com/open?id=1REQ_BSQmICfjJ5f56YqVMn9KWjA-bvDk,Mountain_Greg,Android,Elnakka,,,,,,FALSE,,Ellnau River Rush,Time trial,21.41,Trail
2022-03-07 13:11:43,https://drive.google.com/open?id=1yRYLME_SzvMDF0cC5cdeZqhQKLOMl0uF,Olm842 ,iOS,Elnakka,,,,,,FALSE,,XL Park World,High score,27232.0,Gated Trick
2022-03-08 19:04:21,https://drive.google.com/open?id=1UGC9K6fU_yYsLhsCjbe7M16RkhX0fwcU,Olm842,iOS,Elnakka,,,,,,FALSE,,XL Park World,High score,31467.0,Gated Trick
2022-03-09 21:37:39,https://drive.google.com/open?id=1999Wl77Q-poaaLCdV-fgZUTFHWH6hjTv,Olm842 ,iOS,Elnakka,,,,,,FALSE,,Boulder Hill Escape,High score,291.3,Distance
2022-03-10 11:04:08,https://drive.google.com/open?id=12AqaKcKdM3QK_rroIudRpvkXO6wznDJ-,Cmt_52,iOS,Elnakka,,,,,,TRUE,,The Boulder Hill Descent,High score,36655.0,Gated Trick
2022-03-14 9:52:14,https://drive.google.com/open?id=1QZF7CM3LUkUBkQvwQvD-0dxEMqrGabxJ,Jamiemac,Android,Elnakka,,,,,,FALSE,,Ellnau Shoulder Track,Time trial,32.8,Race
2022-03-16 11:25:32,https://drive.google.com/open?id=1SkLMplzVyq4L1ZX2nZHnoJ2pG2kt_5u-,Gjeep302,iOS,Elnakka,,,,,,FALSE,,Super G,Time trial,36.66,Race
2022-03-17 13:05:27,https://drive.google.com/open?id=1juXcKQ4VO2GNGBR4iV6KUuXtBlR-WaI8,Jamiemac,Android,Elnakka,,,,,,TRUE,,The Boulder Hill Descent,High score,40270.0,Gated Trick
2022-03-21 3:21:08,https://drive.google.com/open?id=1snzqsgR_LIK81d0N_W2QOb33J6QgyazT,Avel,iOS,Elnakka,,,,,,TRUE,,The Boulder Hill Descent,High score,40574.0,Gated Trick
2022-03-26 16:39:01,https://drive.google.com/open?id=1WhGJX5ofm9efu1MMcDky3uXvtFk1FcXh,Avel,iOS,Elnakka,,,,,,TRUE,,The Boulder Valley Pass,Time trial,20.86,Trail
2022-03-27 9:20:10,https://drive.google.com/open?id=13y8WFBXeHnc1-PJWznaz1Rn4UoBztRpw,Avel,iOS,Elnakka,,,,,,FALSE,,Elnakka West,Time trial,28.02,TTB
