Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-05-04 15:21:48,https://drive.google.com/open?id=1vAZIPihf2SgNezsBYBQt7Tk6cVl_iIUg,Jamiemac,Android,Ben Ailig,True,Race,The Feather Turns,Time Trial,33.37,Race
2021-05-04 16:13:43,https://drive.google.com/open?id=1dh1gowIWISbnqIB-OxDRPQ1XqtC1FbMG,BouncyJello,Android,Ben Ailig,True,Distance,The Meall Exit,High score,305.1,Distance
2021-05-04 19:02:08,https://drive.google.com/open?id=1hTDzIO364p9VCoy2SBVlt9kekI2_7fId,Ryan Monty,Android,Ben Ailig,True,Distance,The Meall Exit,High score,305.4,Distance
2021-05-05 0:48:21,https://drive.google.com/open?id=1y0vLdUw1mbC7CaeR7YdpKnCKD2LJvv7t,Ryan Monty,Android,Ben Ailig,True,TTB,Aileigs Adventure,Time Trial,52.83,TTB
2021-05-05 1:41:57,https://drive.google.com/open?id=1SudpGcITEg2ZfwHHtSZ1hN7ve4X5vW09,Ryan Monty,Android,Ben Ailig,False,Trail,The Stripes,Time Trial,26.26,Trail
2021-05-05 4:54:21,https://drive.google.com/open?id=1Yn9wtNQV4goZ5y12EgXBoseBW3Jc2ORU,Jamiemac,Android,Ben Ailig,True,Trail,The Switch,Time Trial,9.65,Trail
2021-05-05 12:11:45,https://drive.google.com/open?id=1_wdBJU6BSYRPZfAEZUAjHBId-zcG8ELs,hschindele,iOS,Ben Ailig,True,Race,The Feather Turns,Time Trial,33.23,Race
2021-05-05 12:50:43,https://drive.google.com/open?id=1bkG6mJnEDQObHLCezHhkVZbCYZJ7LDRw,hschindele,iOS,Ben Ailig,True,Trail,The Switch,Time Trial,9.63,Trail
2021-05-05 17:29:56,https://drive.google.com/open?id=1JJWeJ8TsgwzQYt7qHFmRuubSJnF2SSme,hschindele,iOS,Ben Ailig,True,Trail,Donn Meall Trials,Time Trial,29.74,Trail
2021-05-07 11:10:00,https://drive.google.com/open?id=1j8tdPIe_Khp48T5JgGlfPUbuNjWJbtSE,Ryan Monty,Android,Ben Ailig,True,Trail,Donn Meall Trials,Time Trial,29.62,Trail
2021-05-07 14:45:27,https://drive.google.com/open?id=1GA4gPEIXHNfB-qLNjVDMldZCkwSpSmo8,BouncyJello,Android,Ben Ailig,True,Distance,The Meall Exit,High score,307.7,Distance
2021-05-10 16:57:33,https://drive.google.com/open?id=1VaTUfnii9NhaMK2cNFAuIfUkrlLB-gJo,hschindele,iOS,Ben Ailig,True,Trail,Clais Each,Time Trial,18.04,Trail
