Timestamp,Link,Name,OS,Mountain,Was WR,Unnamed: 64,challenge name,type,score,chaltype
2021-04-04 14:00:25,https://drive.google.com/open?id=1YeZIceUKbbB66J72CwHsRDaEIp68-59b,massiv97,Android,Pinecone Peaks,False,Race,Rough Patches,Time Trial,21.08,Race
2021-04-04 14:01:10,https://drive.google.com/open?id=1VIsR5gubdCKNH3NX4jofdj1cbzdG04Ql,massiv97,Android,Pinecone Peaks,False,Trail,Side Piste,Time Trial,11.97,Trail
2021-04-04 14:02:08,https://drive.google.com/open?id=1HpJ8eix3Ffxcpj5f7oj5Ijc5-9_7Ihq9,massiv97,Android,Pinecone Peaks,False,Race,The Labyrinth,Time Trial,19.86,Race
2021-04-04 14:02:59,https://drive.google.com/open?id=1oAkdvgL31O_jiyvmy_MW2JgBZLaVESOs,massiv97,Android,Pinecone Peaks,False,Race,Treasure The Shortcuts,Time Trial,22.59,Race
2021-04-04 14:03:41,https://drive.google.com/open?id=1wHyAQPmkKrw39WFiboMli6_-7qwL2Hyk,massiv97,Android,Pinecone Peaks,False,Race,Weary Mood,Time Trial,21.34,Race
2021-04-04 20:20:13,https://drive.google.com/open?id=1RRj1j2AI1YYFh_88qjlFS1Pcl0vKw5Of,Skier50,iOS,Pinecone Peaks,False,Race,The Execution,Time Trial,22.33,Race
2021-04-04 23:36:51,https://drive.google.com/open?id=1296eHS7IvoTlBRraWpLumudveG7guQau,Ryan Monty,Android,Pinecone Peaks,False,Race,The Labyrinth,Time Trial,19.96,Race
2021-04-05 0:09:53,https://drive.google.com/open?id=1UX9zuooaZ-nmDVMvAv1fKFc0kIAXJuqN,Ryan Monty,Android,Pinecone Peaks,False,TTB,Pinecone Force,Time Trial,52.24,TTB
2021-04-05 0:23:22,https://drive.google.com/open?id=1_z6Gd8UpDyLp6L_nd6UFHCmplFLe0XlX,Ryan Monty,Android,Pinecone Peaks,False,Race,Offpist Mayhem,Time Trial,38.34,Race
2021-04-05 0:29:56,https://drive.google.com/open?id=1qLT7gBIg6J-18WjwhdlrZzG8O_QmqNRz,Ryan Monty,Android,Pinecone Peaks,False,Trail,Side Piste,Time Trial,11.9,Trail
2021-04-05 5:37:42,https://drive.google.com/open?id=17j2KGFZj1mtMFMOf41JozJ9lGIxAz5HM,massiv97,Android,Pinecone Peaks,True,Race,Velocity,Time Trial,22.42,Race
2021-04-05 14:37:01,https://drive.google.com/open?id=1tAVw2CIIVLJxT3boONdrfRZpXVxElyJV,┴҉ɥ̶́ɐ̶͞͠ʇ̕͡͝𝓸̡̧͜𝓾̶͘ǝ̶̕פ̨͘𝓷̸̛͘ʎ,iOS,Pinecone Peaks,True,Distance,Find Your Way,High score,239.3,Distance
2021-04-05 14:57:09,https://drive.google.com/open?id=1sg-r4yR6W4LjaNbu8LApAQWlCcjbfAKC,Mountain_Greg,Android,Pinecone Peaks,False,TTB,Make Haste,Time Trial,66.63,TTB
2021-04-05 14:57:45,https://drive.google.com/open?id=1778Y6uPA-t-l8uFbPNQrmUwtgBxT17KU,Mountain_Greg,Android,Pinecone Peaks,False,Race,Hazy Maze,Time Trial,16.89,Race
2021-04-05 14:58:23,https://drive.google.com/open?id=1dbkOhgmjVcPV8IlWcuGC7ViONA8FxnAK,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Level 2,Time Trial,7.86,Trail
2021-04-05 14:58:55,https://drive.google.com/open?id=15peiqeI5fZwpai3yKC-vg7Uv_Ki75fDi,Mountain_Greg,Android,Pinecone Peaks,False,Race,The Execution,Time Trial,22.44,Race
2021-04-05 14:59:24,https://drive.google.com/open?id=1r4GC2LCqsUDOrgAPboBdaTy_WqbwUzF-,Mountain_Greg,Android,Pinecone Peaks,False,Race,The Labyrinth,Time Trial,19.81,Race
2021-04-05 14:59:58,https://drive.google.com/open?id=1Kr_B9mUT1gRTYqgdTEWVdChcKXQuk9zf,Mountain_Greg,Android,Pinecone Peaks,False,Trail,Level 1,Time Trial,5.99,Trail
