,Timestamp,Verified?,Link,Name,OS,Mountain,Was WR,challenge name,type,score,chaltype
1550,2021-02-18 19:38:33,Yes,https://drive.google.com/open?id=1BKEEp1vFLtSMvqaUUNIaG7KZnp4Lmcx6,BouncyJello,Android,Waldtal,True,The Fork,High score,382.7,Distance
